Annee,Mois,Var_IPC_Mens,Var_IPC_An,Var_An_Viande,Var_Mens_Viande,Var_An_Boisson,Var_Mens_Boisson,Var_An_Autre_Alim,Var_Mens_Autre_Alim,Var_An_Hygiene,Var_Mens_Hygiene
2017,9,-0.15764709437634153,0.98665091618128187,1.5107575611156885,-0.35356571541009568,0.51086296452144375,-7.9667230146821394E-2,1.0184553341524079,3.9944992781254879E-2,-0.25293404417515314,-0.35375590749849017
2017,8,0.51500112585893965,0.90474847499344246,1.2831999713432864,0.54310562850746302,0.4601831619505391,-9.9593111620784082E-3,0.72420160326257532,0.10996762140751844,-6.0603594539141416E-2,0.17212291598450516
2017,7,-0.34543868453936927,0.71820570643703241,0.9570323076838827,7.9053463514319647E-2,0.60102019745175328,6.9748599440521211E-2,0.6945867393223033,0.24050291769482038,0,5.0643660600762266E-2
2017,6,9.8728027554081266E-3,0.68568265948433538,1.0586289993652203,0.15837242803388318,0.5409746715871242,-1.9920944026251563E-2,0.29145820656014448,6.0159988543286004E-2,-0.17190633026043631,0.28443597353985917
2017,5,4.9373317507953193E-2,0.80596771999378103,0.59742952533892613,0.49736397699327323,0.59123793213516396,0.18963450182849603,0.22108453017812271,0.20094904058043803,-0.39461639423534911,-0.15213906284194531
2017,4,8.8963100636670234E-2,1.1689537827437404,0.30931705729186493,-8.9449378680536359E-2,0.57217394008130107,2.9950856829115278E-2,-1.0048358587977979E-2,0.28211463909005041,-0.44431227590627476,-0.18224188649743886
2017,3,0.63662528341762881,1.1497716101539448,0.41916747617946104,0.16924420458413836,0.49162787415073517,0.160003662109375,-0.40140644230198697,0.12105593655496001,-0.36316011331186615,-2.0249288668437823E-2
2017,2,0.11950514172999802,1.2080911367375193,0.25950144774972844,2.9873311933749928E-2,0.19036413791585208,0.05002806731820706,-0.68129478189455428,-8.0638878936557287E-2,-0.49355144016350633,0.02025338983581082
2017,1,-0.23844794846607484,1.3423514397209311,0.23956664308088629,-0.1094206820722811,7.0083797305894799E-2,0.15029448085947036,-0.70063512358992519,7.0606914721776437E-2,-0.51370078817609821,-0.2524742561860161
2016,12,0.29895670784208256,0.60975670208823796,-0.16881645888498706,4.9756589065471334E-2,-3.0049863514620419E-2,-4.0057379406808438E-2,-0.81040278471763916,-6.0481411733363119E-2,-0.6421904430315597,0.18211282056348838
2016,11,-1.9930528956390529E-2,0.53095449901544733,6.9713865422986507E-2,0.61079462659015427,0.01001152624724129,4.0073431773415241E-2,-0.81983575519452168,0.10090663537921979,-0.80289347316166737,-0.10107752278948054
2016,10,2.9904733691997514E-2,0.35996460620126874,-0.23973415473610035,-0.08003422121321345,-1.0013532792714674E-2,-3.0049863514620419E-2,-0.91981423697547049,-7.0585556233416238E-2,-0.83190761710608652,0.10117979281762413
2016,9,-0.23862148418649096,0.39019449880563145,-2.0010275299261224E-2,-0.57694403471347988,-8.0073894627458606E-2,-0.13004927431833274,-0.81016719423035266,-0.25145846369376584,-1.0115194308112472,-0.16161986071654039
2016,8,0.32917888384507482,0.22920115638358332,0.10954054208057132,0.21932132993485162,-0.14983670458932732,0.13021862269217124,-0.48048383343542772,8.0533354141239188E-2,-1,0.2328676366819942
2016,7,-0.37761826869677462,0.21993524281503687,0.19977719211152159,0.1797666135156484,-0.24980015530178112,1.0020172571676908E-2,-0.51076829646887778,-0.16080770061243718,-1.0816242839849417,-0.12134972931812237
2016,6,0.12935050091340175,0.18916249242681585,0.19010887269400525,-0.29871856103375066,-0.18000030517578125,3.0061909030614294E-2,-0.38045380843756982,-1.0051387816046569E-2,-0.92174951552846685,6.0707839200805691E-2
2016,5,0.40963500560561195,-1.9893199098893487E-2,0.5808731496425722,0.20953809809900031,-0.30968787544376819,0.17064662141975814,-0.39038977346502735,-3.0137411112074301E-2,-1.25886157751706,-0.20195592316214253
2016,4,6.9985700033585507E-2,-0.18947192233659721,0.64269871247265775,1.9964344381438064E-2,-0.47951621863726207,-5.0160954431379315E-2,-0.44009044472165032,-0.1103869630378235,-1.2563586845429868,-0.10087609895262642
2016,3,0.69464894723881665,-0.14974695879091041,0.5822065706377989,9.975553041614656E-3,-0.34992850016792754,-0.14026589827962921,-0.40975019260294882,-0.16030060778322094,-1.1270744651262634,-0.15108937119586918
2016,2,0.2523213518165705,-0.19091119214276597,0.43103477943853741,9.9841647035331382E-3,-0.29967340917865465,-7.0083797305894799E-2,-0.37928423350896401,-0.10009618641776917,-1.1056884322145126,0
2016,1,-0.95961522959527834,0.22253815430392462,0.65307096739773329,-0.51638198493061949,-0.21978144261410956,5.0080558395551276E-2,-0.35902362921034814,-4.0013294000921788E-2,-1.1155405672910688,-0.38130129324586554
